B075X4VM87,"3D model of a sofa with backrest, armrests, and footrest."
B075X4F5LM,"A chesterfield sofa is a two-seat, tufted sofa with a curved backrest, buttoned seat and back, and curved armrests."
B074KKMQHB,Tetrahedral structure with a triangular base and truncated triangular top.
B07QBMQG49,"A swivel rocker recliner chair with a swivel base, headrest, footrest, and armrests."
B07QHYF1M2,"3D model of a curved, slender sofa with a backrest and armrests, available in single, two-seater, and three-seater options."
B07B4SC2JF,3D model of a three-blade ceiling fan with a cage structure.
B082JH6LSF,"Two-drawer nightstand with a curved, slanted top and a splayed, slanted base, featuring a shelf on each side."
B07JLSSWCP,"A cuboid with a hemispherical surface and a slanted base, topped with a sphere and a hemisphere, resembling a 3D bird model."
B07DBFK7YN,"3D model of a square stool with a slatted backrest, seat, and footrest."
B082VLZ7SC,"A wing chair is a type of chair featuring a wing-shaped back, slanted seat, and curved armrests."
B07HPMF4PX,"3D model of a combined two-seater and three-seater sofa with backrests, armrests, and a footrest."
B016ID2V5O,3D model of a high back swivel office chair with armrests and backrest.
B07HZ6LL7B,"Two-seater sofa with backrest and armrests, 3D model."
B073WGP8XN,"A 3D rectangular mirror with a metal frame and wire mesh, featuring a grid of squares and rectangles, and a tilting, swiveling TV wall mount."
B0856FPS6R,"Swivel bar stool with woven rattan seat, polypropylene backrest, slatted base, and footrest."
B073WGP8YJ,"3D model of a door with a curved top and bottom, featuring a rectangular handle and a slanted, knife-like design."
B073G965TS,"3D model of a two-seater sofa with backrest, armrests, and legs in 3ds max."
B07HKF59YX,A cylindrical object with a spherical base and spherical shade.
B07HSKKD1S,"A bar stool with a slanted, slatted backrest, curved seat, and swivel feature."
B08DWM1GZK,"L-shaped trestle desk with a tetrahedral steel frame, slatted top, and sloping bottom."
B07H8JN9KN,A grey cuboid with slanted top and bottom.
B085FJSG58,"3D model of a swivel recliner chair with curved backrest, slanted seat, swivel armrests, and swivel base."
B07GFFQZRQ,"Rectangular desk with a slanted top, single drawer, and shelf, featuring a rectilinear structure and slanted base."
B08DW41H2G,"3D model of a three-tier shelving unit with top and bottom shelves, available for download."
B07DW4VYQW,"3D round table with a tripod and pedestal base options, featuring a round top."
B071FMSYCH,"Swivel chair with a slender steel frame, curved and padded seat and backrest, and a swivel base."
B082Q8NLZ3,3D model of a sofa with a slanted backrest and armrests.
B07YPRSX86,A cylindrical object with a flat base and a spherical top.
B07MK6KH9Q,A folding chair and table set.
B07MSYK43S,"3D model of a tetrahedral prism laptop stand with a single pivot arm, swivel joint, and slanted top on a rectangular table, featuring a laptop."
B07M7MMPWY,"3D model of a chaise lounge with a curved, tufted backrest, slanted seat, and curved footrest."
B07DBDPMRS,"3D model of a console table featuring a trestle base, two drawers, and a shelf on each side."
B07TQ7T2C2,"3D rectangular desk model with a slanted top, cylindrical features, and spherical accents."
B014I8UQJY,"A twisted, stranded copper wire USB cable with a tinned copper sheath, featuring a connector on one end and a receptacle on the other."
B071RNV5PK,"3D object: A symmetrical, rectangular door with a rounded top, slanted bottom, and a slender, pointed blade, situated within a wall featuring a slanted base and apex."
B07DBHF15B,3D model of a round side table with a spherical top and a tripod pedestal base.
B07GFS1V51,"A 3D object featuring a rectangular base, triangular top, drawer, shelf, and door, resembling a desk and trash can combination."
B072ZK887F,"3D model of a cylindrical bucket with a spherical base and top, featuring a lid, spout, and stand."
B07B4FZGW8,"Swivel chair with curved backrest, armrests, and seat, featuring a footrest."
B076YLWTPR,"A rectangular power strip with a curved top, flat bottom, slanted base, and rows of outlets on both sides, featuring a hole for a plug."
B07JQX8F3M,"Slatted chaise lounge with a curved, slanted backrest, slanted footrest, and a tetrahedral prism structure."
B07G2HBKB4,3D model of a two-seater sofa with backrest and armrests - royalty free.
B07D4F6ZKC,"3D model of a chair with a curved, slanted backrest, slanted seat, armrests, and a single leg."
B07VN6V8DD,"""3D two-seater sofa with curved, slender backrest and armrest, slanted seat, and footrest."""
B07WDJS5R1,"A three-tiered step ladder with a platform at the top and bottom, featuring a tetrahedral symmetry axis."
B07P7NX68M,"A cuboid with a square base, top, and lid, resembling an ottoman."
B07MBFDJMK,"Wall lamp with a cylindrical body, spherical head, and spherical shade, featuring a swivel arm and spherical reflector."
B07H8PWFDF,"3D model of a tall cabinet with shelves, drawers, and a slanted top, functioning as a bookcase and TV stand."
B071NZ281W,"A suspended cylinder with a spherical top and bottom, featuring a bulb and socket."
B07TN2RZPW,"A T-shaped, 3D cuboid desk with an L-shaped top and bottom, featuring two shelves and four drawers."
B07QCMBCXJ,"A 3D model of a swivel chair with a cylindrical base, spherical seat, and spherical backrest, resembling a toilet."
B0842LM8QT,A spherical object with a hemispherical base and a cylindrical cup-like top.
B07QBMQB3X,"A swivel chair with a curved backrest, armrest, and slender swivel base and seat."
B07P5LNLRN,"A 3D rectangular bench with a curved, slanted backrest and a slanted seat."
B07M6PK8QS,"A cylindrical 3D object featuring a hemisphere at one end, a truncated cone at the other, and a flattened bottom with a spherical top."
B07B4ZFR2V,"A king size bed with a tufted upholstered headboard, slatted base, and box spring, accompanied by a two-seater chair with a backrest and footrest."
B07HSCYS4C,"A 3D model of a rectangular desk with a slanted top, two drawers on each side, a shelf, and a pair of legs."
B07B4GVRXK,"L-shaped sectional sofa with backrest, armrests, and a chaise on one side."
B0842LL84Z,A cylinder with a spherical base and top.
B07PSZHDNK,A ladder-style shelving unit with a slanted metal frame and multiple shelves on a vertical axis.
B082Q97X2R,"3D model of a chair with a curved backrest, slanted back, curved seat, and curved armrests."
B07JM1QT5Y,A 3D object combining a cuboid and a hemisphere on a spherical surface.
B07BWJC1GS,"U-shaped sectional sofa with a chaise on one side, loveseat on the other, and a sofa bed feature."
B07PMHRKYR,"A cube is a 3D solid with a square base, square top, six vertices, six edges, and six faces."
B08BGFJZR2,"A pear-shaped 3D object with a spherical base, curved back, and spherical top."
B07YPV3KSY,"A gray, clamshell-designed cuboid with rounded top and bottom, featuring a flat front, curved back, and a cylindrical fan and condenser."
B079ZB4V97,"3D model of a slanted-top desk with splayed legs, featuring drawers, a single door with a trapezoidal cross-section, and a triangular top."
B07DBDX48X,"3D model of a chair with a slanted and curved backrest, slatted seat, and curved armrests."
B07Y3P85T1,"""Stackable polypropylene chair with a plastic seat and backrest"""
B071HSYZ2P,A sphere suspended from a chain with a pulley.
B072PZSJ41,"3D model of a two-seater swivel chair with slanted backrest, seat, and armrests."
B07B4W5TNB,"King size platform bed with a headboard, footboard, slatted base, and curved backrest."
B07B4ZXKBD,Dome-shaped pendant light with a spherical glass shade suspended from a slender metal rod.
B07JM8R7VW,"A 3D object featuring a spherical shape with a hemispherical base and top, resembling a cup or bowl."
B07DBF3L36,3D model of a two-seater sofa with backrest and armrests.
B073G856N6,"A swivel chair with a cylindrical, slanted backrest, curved armrests, and a footrest."
B07QGWLBCV,"A wingback chair with a tufted, buttoned upholstered seat and backrest, slender armrests, and a swivel base."
B07QWC7NYS,"3D model of a wheeled cart with a rectangular base, slanted top, curved seat, and backrest."
B07MQF8SGX,"3D model of a rectangular kitchen cart with a top shelf, bottom shelf, and two drawers."
B07B4Z8157,"3D model of a rectangular shelf with a curved edge, crease in the middle, slanted top, and flat bottom."
B07B883YXG,"3D model of a grey cabinet with two doors, two drawers, and a triangular base."
B07TZVV4LB,"A tetrahedral prism with a spherical top and bottom, and a slanted rectangular surface."
B082TCCZPN,3D model of a two-seater sofa with curved backrest and armrests.
B07DBGPVMF,A 3D model of a curved two-seater sofa with a single backrest and armrests.
B07VDD47LW,"A 3D rectangular table with a rectilinear frame, slanted top, and slanted base."
B07MF1TQZ2,"Cylindrical 3D object with multiple holes, resembling a trash can or stool."
B07JM1VM9Q,"A 3D object combining a spherical shell, hemispherical surface, hull with transom and keel, tooth structure, and a rectangular shape with a slanted back and curved front."
B084W2S61W,"A 3D swivel bar stool with a slanted seat, curved backrest, and armrest."
B082QCQ6Z8,3D model of a two-seater sofa with backrest and armrests.
B07B4M68LW,"3D model of an ottoman with a cylindrical body, spherical base and top, featuring a seat and backrest, available in various formats."
B07QGSZ3CB,"3D model of a swivel sofa with a curved backrest, seat, and armrest in 3ds Max."
B07QB748ZB,A cylindrical container with a flat bottom and a spherical top.
B00DUGZFA6,3D model of a laptop bag with a backpack-style sleeve and briefcase design.
B074DZ65J3,"A dumbbell is a polyhedral hexahedron object with a cylindrical handle, featuring a hemisphere weight on one end and a cuboid weight on the other end."
B07THCJGT8,"Swivel bar stool with a curved backrest, swivel seat, and swivel base."
B075X4HZS7,"""A tufted chair with a slender, elongated, curved backrest, slanted seat, and curved armrests on a slatted base."""
B072C8Q4SG,"Wingback chair with a curved backrest, slanted seat, and armrests."
B07B4ZKMTG,"3D model of a platform bed with a slatted base, headboard, and footboard, featuring a flat top and curved bottom."
B07G2H3L4L,"A 3D two-seater U-shaped sofa with a curved, slanted backrest and curved armrests."
B07QGWN1Y1,"Slanted backrest chair with padded seat, armrests, and metal frame."
B075X3SHY9,"A swivel chair with a slanted, curved backrest, armrests, and a swivel base."
B07QBMQ4LN,"3D model of a curved two-seater sofa with backrest, armrests, and footrest."
B07374VCVP,A cylindrical object with spherical top and bottom caps.
B07NYSHH9W,"3D model of a bedside table featuring a slanted top, a drawer, two legs, and a base."
B07J2JGXD7,"Two-seater sofa with tufted, curved backrest and cushioned seat, featuring armrests."
B0853NR959,"A swivel chair with a curved seat, curved backrest, and spherical base."
B0853QJ6VS,"A 3D chair with a slender, slatted backrest and seat."
B07BZPL164,"Spherical shell chair with a concave seat, convex backrest, and 3D shark fin design."
B07DBGHXWQ,"3D model of a comfortable armchair with a backrest, seat, armrests, and footrest."
B075X4YDCR,"A wingback chair with a curved backrest, slanted seat, and armrests."
B07DBB1NJ1,"Rectilinear table with a square base, slanted top, metal frame, and a shelf on each side."
B07HZ65QC6,"3D model of a two-seater sofa with a backrest, armrests, and seat cushion."
B0825CXG9G,Spherical metal shade suspended from a cord
B07MJJWYS8,"3D model of a double bed with a slatted headboard, footboard, and bed skirt."
B079V3WDY9,"A cuboid with a hemispherical surface, a spherical sphere with a hemispherical hemisphere, and a triangular-shaped pillow."
B07BWLMJLX,"U-shaped sectional sofa with a chaise, featuring backrest, armrests, and a footstool."
B07G34YCJT,Two-seater 3D sofa model with backrest and armrests.
B0746GYH54,"A 3D model of a wingback chair with a curved, slanted backrest, slanted armrests, and a swivel base."
B07L9BVBCJ,"3D wire shelving unit featuring a square frame, T-shaped top and bottom, slanted roof, and a grate on top."
B07B7B5NZH,"Swivel bar stool with a padded, upholstered seat and backrest."
B07DYJVQZZ,3D model of a wooden bench with a padded seat and backrest.
B07JQMLVF8,"A square cushion with a backrest, cushioned seat, zippered cover, and pocket."
B075X4T4BF,"3D model of a two-seater sofa with curved backrest, armrests, and a footrest."
B075HWDSFH,A tetrahedral prism featuring a cuboid with a slanted roof and triangular base.
B08568W87M,"A chair with a metal frame, padded cuboid seat, and cylindrical slatted curved backrest."
B07YBHB9RL,"A stackable wooden chair with a curved, slatted backrest and a slanted, slatted seat."
B07DBHC39X,A cylinder with a spherical base and a hemispherical lid.
B07P8SRZS1,3D model of a two-seater sofa with backrest and armrests.
B07DBKYHFP,"A semi-flush ceiling light featuring a spherical bowl, circular base with a ring, swiveling arm, and a metal frame with a rod extending from the bowl to the top of the fixture."
B085FGSHQH,"3D model of a recliner chair with a curved backrest, armrests, footrest, swivel base, and swivel headrest."
B082QBBYD8,"3D model of a footstool featuring a cuboid base and a hemispherical top, with a convex and concave hull."
B07JGYH2G5,"A cuboid cabinet with a slanted top, a door, and a drawer."
B079VK52WZ,"3D model of a two-drawer cuboid with a slanted front and back, featuring a curved rectangular wall, a door, and a drawer."
B07QJLBQCW,A sphere on a base with a spherical shade and cylindrical top.
B07QC8CGKK,A cylinder with a flat base and a spherical top.
B07QFP4ZHX,"A cylinder with a spherical base, spherical lid, and flat bottom."
B075X5TMV6,"3D model of a swivel recliner chair with lumbar support, backrest, armrests, and footrest."
B07N6Q9JB1,"3D model of a cylindrical air conditioner with a window, lid, condenser, fan, and coil, resembling the back view of a Samsung Galaxy S5."
B07D42T6CX,A 3D cuboid chest of drawers with a rectangular base and a square top.
B07DBJ7P12,"A 3D model of a lamp featuring a spherical shade, a cylindrical body with spherical top and base, and a round top on a pedestal base."
B07QCMBKN8,"Two-seater sofa with slanted backrest, seat, and armrests."
B0825DC7JP,"A spherical reflector with a small hole in the center, suspended by a thin wire, featuring a spherical base and sleeve."
B07HSDPS35,"Swivel bar stool with a backrest and seat, featuring a 3D model and slatted design."
B075Z9QBLL,A swivel bar stool with a wooden seat and backrest.
B071J7Q343,"3D model of a tufted ottoman footstool in 3ds max, royalty-free."
B075Z99L7R,"3D model of a rectangular metal bench with a slanted top and bottom, featuring a metal frame and shelf."
B075QDXFV5,"King size bed with a tufted upholstered wing-shaped headboard, slatted base, and low footboard."
B07HZ6X7T7,3D model of a three-seater sofa with a curved backrest and armrests.
B07DBCG1NL,A cylindrical object with a spherical base and spherical shade.
B07HZ6LVGP,"Three-seater sofa with a slender, curved backrest and armrests."
B082Q8WR7G,"A 3D model of a cubic pillowcase with a rectangular box and spherical container, both featuring lids."
B075X5TMWF,"Curved daybed with cushioned seat, backrest, footrest, and slatted base, available as a 3D model."
B07HSLVMP2,"Rectilinear sideboard with a slanted top, three drawers, and a curved base."
B07QJXTGP9,"A 3D model of a wingback recliner swivel chair with a swivel base, seat, headrest, backrest, and footrest."
B07B4GXWP5,L-shaped sectional sofa with a chaise on one side.
B082L6NQZ7,"3D swivel wall mount with a hook, featuring a TV and a circular ring with a central hole."
B07TR63RWQ,"A 3D spherical container with a lid, featuring a bean bag, teddy bear, and denture elements."
B07B4MPVZG,"A 3D model of a three-seater sofa with a backrest, armrests, and a footrest."
B08GGQ9L9F,3D model of a rectangular folding table with a slanted top and trestle base.
B07BMTXJ1V,A cuboid pillow with a spherical base and a hemispherical top.
B07DVRLW48,"3D rectangular trestle table with slanted top, a drawer, shelf, and splayed legs featuring an X-frame design."
B07B7FH3S6,"3D trestle table with slatted top, sides, and base, featuring a slanted roof and backrest."
B07DBJJ5R9,"3D table lamp with a cylindrical metal base, spherical top, swivel arm, and cylindrical shade with a spherical swivel attachment."
B07B4SC3LS,"A platform bed with a slatted base, headboard, and footboard, featuring a curved top and bottom edge, accompanied by a wingback chair with a backrest and footrest."
B07JQKS4MH,"A swivel chair with a curved backrest, swivel seat, and swivel base."
B082QBZB1Q,"A swivel chair with a slender, curved backrest, slanted seat, and armrests on a swivel base."
B07QFRSM3N,"A platform bed with a slatted base, tufted upholstered headboard, and footboard, featuring a slanted backrest and frontrest."
B082BLFMRC,"A swivel chair with a curved backrest, swivel base, and swivel seat."
B07B4CZRYR,"A 3D model of a 2-3 seater sofa with a curved backrest, slanted armrests, and a squarish seat."
B075X4VWP4,"A 3D object featuring a cylinder with a spherical top and base, resembling an ottoman."
B075X1T52N,"3D model of a sphere on a stand, royalty-free and available for preview download."
B07HZ8J1VF,3D model of a three-seater sofa with backrest and armrests.
B07PVBJ622,"3D model of a five-drawer chest with a trapezoid-shaped door, featuring a rectilinear cabinet, rectangular base, and slanted top and bottom."
B07JY2W3KS,"Wingback swivel recliner with lumbar support, backrest, footrest, armrests, and seat - 3D model."
B07B7B6PL8,"A 3D object featuring a curved seat, slanted backrest, armrests, and legs."
B07QFP4ZG4,3D model of a three-seater sofa with a curved backrest and armrests.
B07P6JVMZD,3D model of a Chesterfield sofa.
B07G34CW9V,3D model of a two-seater sofa with backrest and armrests.
B07JLSP8VB,A cylindrical object with a hemispherical top and a cuboid base.
B08568W6MS,"Swivel bar stool with a white upholstered seat, curved backrest, and steel frame."
B07DBJX741,A semi-flush ceiling light featuring a spherical bowl suspended from a spherical ceiling plate with a swiveling arm.
B072PZVY6H,3D model of a two-seater sofa with a backrest and armrests.
B08DW4FPM7,"3D model of a wheeled shelving unit featuring three shelves on each side, a top shelf, and slanted top and bottom shelves, available for download."
B07DBDZ2TG,"3D model of a table with an X-shaped trestle base and slanted top, available for download."
B07SX38JWP,"A slanted rectangular shelf with a stack of pages on top, featuring a flat bottom and a cuboid base."
B072ZMT5SD,"A 3D rectangular TV stand with a slanted top, slanted back, and a middle shelf supported by a metal frame."
B07CB57CG5,"L-shaped sectional sofa with a chaise on one end and a loveseat on the other, featuring backrest and armrests."
B0718ZKQK8,"Rectangular door with recessed panels, slanted top and bottom, and a curved side."
B07G358H67,"3D model of a two-seater sofa with a slanted backrest, curved armrests, and a footrest in 3ds max."
B07374C6R9,"A 3D object with a square base, slanted top, and a spherical shade on a metal pole."
B07BW8PZ28,"L-shaped and U-shaped sectional sofa with backrests, armrests, and a two-seater corner couch."
B085552QQB,"A 3D swivel chair with a molded polypropylene spherical shell, slender metal frame, curved backrest, and wide base."
B0825D147R,"A cuboid with a spherical shade and a cuboid base, consisting of stacked cubes."
B07B4CXVB8,"3D model of a two-seater sofa with a curved backrest, seat, and armrests."
B07SB8WWHD,"A triangular 3D object featuring a slanted top and bottom, with a central shelf, two drawers on each side, and a door on the top."
B07BWK7FXK,"L-shaped sectional sofa with a chaise on one side, featuring a two-seater, curved back, armrests, and a U-shaped configuration."
B075X4PT3G,"A 3D chair with a curved, slanted backrest, a swivel seat, and curved armrests on a swivel base."
B071W5VJ7J,"A cuboid box with a slanted, spherical lid."
B075X463MJ,"3D model of a stool with a square base, slanted top, and backrest, resembling an ottoman and bedside table."
B07VMLFZ75,"3D model of an ottoman chair with a curved and slanted backrest, a squarish seat, and a pair of legs."
B084HTZ2C6,A spherical reflector with a hole in the middle and a curved surface.
B07QM1QGTV,"A 3D model of a swivel office chair with a swivel base, seat, backrest, and armrests."
B075X4HZPX,"A 3D Chesterfield sofa with a tufted back, buttoned seat, curved backrest, and slender curved armrests."
B084W2WJJ2,Swivel bar stool with a tufted upholstered seat and backrest.
B0828DRFTG,"A wall-mounted swivel arm lamp with a square shade, spherical accents, and a cord."
B07JGPK68C,"A rectilinear cabinet with a slanted top and base, featuring a chest of drawers and a cylindrical structure."
B073WGN8PP,"A rectangular door with a slanted top, flat bottom, and features including a frame, sash, stiles, and rail."
B07SPYD8F1,Folding chair with a slanted backrest and seat.
B0842LM2DK,"A cylinder with a flat bottom, spherical top, and hemispherical base."
B07DBHPK22,3D model of a tufted upholstered bench with seat and backrest.
B07RKK356F,3D model of a two-seater sofa with backrest and armrests.
B07MF1TZFT,"A spherical object with a hemispherical head, tail, and surface, featuring a flat base and a curved top."
B07DBKNWZT,3D model of a tufted ottoman with a cuboid base and hemispherical top.
B082VLYCRC,"A three-seater swivel chair with tufted seat and backrest, armrests, and a rectilinear TV stand with a slanted top and base."
B07B7HVCMB,"Tetrahedral stool with a triangular base and top, featuring a cubic table with a square top, truncated base, and triangular top."
B07HSK7MXZ,"3D model of a rectangular prism with curved edges, slanted base and top, and a spherical volume."
B075X4YDN6,"A swivel chair with a swivel base, seat, backrest, and armrests."
B07RHB2GPR,"3D model of a sofa with a slanted backrest, curved seat, and slanted armrests."
B075X33RZT,"A 3D model of a wingback swivel chair with a curved backrest, armrests, and a slanted seat."
B07DB92L3R,"Swivel recliner chair with curved, slanted backrest, slanted seat, and armrests."
B07GFLD57T,"A rectangular table featuring a slanted top, curved surface, and slanted base."
B079VMH24K,"A 3D rectangular cabinet with two drawers, a flat top, and a flat base."
B075X4F3Z2,"A 3D model of a T-shaped, three-seater sofa with a curved backrest and armrests."
B07MF1S1WL,"A cylindrical object with a spherical base, spherical shade, and spherical lid, featuring a swivel arm."
B07DBGPHG5,"Curved and slatted 3D chair with backrest, seat, armrests, and footrest."
B07WQ4VQ74,"A three-tier step ladder with multiple rungs, a platform at the top, and three legs for stability, used to ascend or descend between levels."
B073GGGF7H,"3D model of a rectangular chair with a slatted, curved backrest, cushioned seat, and slanted legs."
B075X4PTKK,"3D model of a round ottoman with a spherical base, hemisphere top, beading, and tufted design."
B07MND862G,"3D model of a kitchen set featuring a cabinet with a door and a drawer, a kitchen island, and a trash can with a slanted roof and base."
B0854SM298,"A 3D swivel chair with a spherical base, cylindrical body, and hemispherical top, resembling a toilet seat."
B075X61W2Y,"3D model of a small ottoman with a cuboid shape, slanted top, square base, and backrest, featuring a cylindrical and spherical base."
B082Q8RSQ7,3D model of a sofa with a backrest and armrests.
B0761YSFNQ,A 3D model of a cylindrical ottoman with spherical top and base.
B084W2X98K,"A swivel bar stool with a slanted, slat backrest, curved seat, and padded backrest on a swivel base."
B082JHN9VW,"A 3D object with a square base, cylindrical and spherical shades, and a round base."
B084KCSRNR,"A spherical disc with a hemispherical surface and a central hole, resembling a convex mirror."
B07K7K7GLP,"A 3D chair model with an X-shaped backrest, slanted seat, and armrests."
B073G6GTK7,"3D model of a two-seater sofa with a swivel chair, featuring backrests, armrests, and seats."
B07H8SQ2NZ,"A grey two-shelf bookcase with a triangular top, featuring a two-door cabinet, a shelf, and two drawers."
B07HZ1LZTT,"A three-seater sofa with a curved backrest, slender armrests, and a wide seat."
B084W2S628,"Swivel bar stool with a tufted upholstered seat, backrest, and swivel base."
B075ZBW22K,"3D model of a tall cuboid bookcase featuring a triangular prism with a slanted top and bottom, a cabinet with a door and a drawer, and a tower with a base and top."
B07HSGGNF6,"A pair of cylindrical watering cans with a triangular base, legs, and a spherical top."
B072PWGSZL,"Platform bed with slatted base, headboard, and footboard."
B07P6JTVZV,"A 3D two-seater swivel chair with a backrest, armrests, and a footrest."
B072ZK885L,"3D model of a cuboid shelving unit with a slanted top, two shelves, and a spherical accent on top."
B07J2TW574,A cube-shaped ottoman with a slanted top and base.
B073WHZK9W,"A 3D object featuring a spherical shape, a hemispherical surface, a ring, and a cylindrical element with a rim."
B07B4GSN3N,3D model of a two-seater sofa with backrest and armrests.
B082JHW29P,"A 3D object featuring a square base with a slanted top, a slender metal pole with a swivel joint, and a spherical shade."
B07JKJKDKM,A 3D truncated oblate spheroid with hemispherical surfaces on both sides.
B07QD6Z6NZ,A cylinder with a spherical base and top.
B07M7MMPYP,"3D model of a wingback chair with a slanted backrest, seat, and leg."
B07JLSSYT5,"3D model of a ruffled pillow with tassels, featuring a cylindrical and cuboid shape with hemispherical ends."
B07B4MCSF3,3D model of a three-seater sofa with a curved backrest and armrests.
B07QGWMRVV,"A swivel bar stool with a round seat, backrest, and swivel base."
B07HSDW7J6,"3D model of a chair featuring a slanted, curved backrest, upholstered seat, and slender metal frame."
B075X65QY7,"A swivel chair with a tufted seat, curved backrest, curved armrests, and a slanted, cylindrical base."
B07JLZC7FK,"A cylindrical object with hemispheres at both ends, resembling a teardrop-shaped earring with a bead at the top."
B07HSCJZQQ,A 3D chair-shaped cuboid with slanted top and bottom.
B082JLXB9Z,"Rectangular 3D table with a slanted top, two drawers, and a base."
B07Q3WM678,"A swivel chair with a curved, slanted backrest, swivel base, and swivel seat."
B0853PFDPN,"3D model of a wall-mounted motion sensor light fixture with a spherical lens, reflector, and CCTV camera with Mickey Mouse ears design."
B07HK6MTMC,A cylinder with a spherical base and a spherical shade.
B075X2X4S6,"3D model of a cylindrical stool with a spherical top, hemispherical base, and a backrest."
B0746KJVP2,"""Metal-framed chair with padded, slatted, and slanted backrest, armrests, and curved seat."""
B00BBDF500,"A rectangular table with a slanted top, a shelf underneath, and two drawers on one side."
B07F9X919G,"A cylindrical object with a wavy surface, curved base, spherical shade, and conical features."
B084HV6L1H,"A 3D cylindrical ring with a curved surface on one side, a flat surface on the other, and a central hole, featuring a polygonal base with circular circumference and diameter."
B075X4J169,"Wingback chair with a wing-shaped, curved backrest and armrests."
B07MF1SRGP,"Swivel bar stool with a slatted, upholstered seat and backrest, featuring a footrest."
B07HKFRV7L,A ceiling fan with multiple blades and a central hub.
B07DVVC3FS,3D model of a three-seater sofa with a backrest and armrests.
B075YQ4778,"A 3D swivel chair with a slanted, slender backrest, curved seat, and slender armrests."
B07B4MN142,"3D model of a recliner chair with a curved backrest, curved armrests, lumbar support, footrest, and swivel base."
B076YS4SJT,"A cuboid with a rectangular base, slanted top and bottom, and a hole for an ethernet cable."
B075HXSW1X,"A cylinder with a flat base, spherical bottom, and spherical top."
B075YZ8468,"3D model of a chest of drawers with five drawers on each side, featuring a cuboid shape, slanted top and base, and a rectangular door with trapezoid cross sections."
B07GPSQKV9,3D model of a swivel office chair with backrest and armrests.
B07HPSSN7H,3D model of a two-seater sofa with a curved backrest and armrests.
B07C9W437G,"3D model of a chair featuring a curved, slanted trapezoidal backrest and a slanted trapezoidal seat."
B07HYYBHN2,3D model of a footstool with a cuboid base and a truncated cuboid top.
B07DW16RH2,"3D model of a wingback chair with a curved backrest, slanted seat, and armrests, featuring recessed panels at the top and bottom."
B072M1W877,"A three-seater sofa with a curved backrest, armrests, and seat in a 3D model."
B07TVMZ5QP,"Two-tier metal rack with a truss structure, featuring a shelf between tiers and composed of a horizontal bar and two vertical bars on each side."
B07CB5GN4B,"L-shaped sectional sofa with a chaise, featuring a two-seater couch, backrest, and armrests."
B07B4MH5Q1,"3D model of an ottoman with a cuboid base, slanted top, and spherical accents."
B07QCQ1J7M,"A chair with a slanted backrest, curved seat, and curved backrest."
B082QD61D9,"A swivel chair with a cantilever frame, curved and slanted backrest, curved armrest, and a slanted seat."
B07DBDR9V6,"3D model of a recliner chair with a curved backrest, armrests, seat, and footrest."
B07M6PKCPF,"A cuboid with a flat base, curved top, and hemispherical surface."
B07MHM99CR,"A lattice sphere featuring interlocking polygons and a cylindrical base with a spherical top, containing a central hole."
B07TYTR8J5,"Swivel bar stool with upholstered seat, backrest, and armrests."
B07NZX7HQW,"3D model of a rectangular bedside table with a drawer, shelf, and slanted top in 3ds Max."
B073GBFBR9,"A swivel chair with a curved, slanted backrest, slender armrests, and a slender, slanted seat."
B07B4MMV7P,"3D model of a chair with a slanted backrest, seat, footrest, and armrests."
B07B4VYKPR,A cylinder with a spherical base and hemispherical shade.
B07B4SC2KW,"A 3D model of a four-spherical lamp light fixture with swivel arms and sconces, mounted on a slender metal rod."
B07B4YXWNT,"A 3D king-sized platform bed with a tufted upholstered headboard, footboard, and slatted base, featuring a slanted backrest and seat."
B082Q95CDR,"3D model of a cuboid-shaped object with slanted top and bottom, resembling a suitcase or cushion."
B07P6JWDC1,3D model of a slanted-top upholstered ottoman footstool with a cuboid base and lid.
B01DA8QZFM,"Rectangular console table with a shelf, drawer, and slanted top."
B083YG3JMG,Cylindrical cup with a spherical base and a spherical top.
B07DBF3V83,3D swivel bar stool with a slanted backrest and seat.
B07DBGHY3F,"3D model of a chair with a curved backrest, slanted seat, and curved armrests."
B071J7Q9XR,"3D model of a swivel lounge chair with a curved backrest, slanted seat, and swivel base, available in 3ds Max, OBJ, FBX, and C4 formats."
B0853VKX9H,"Wing chair with wing-shaped backrest, seat, and armrests, combined with a swivel chair featuring a curved back and spherical base."
B07QD6TXXY,"Spherical stool with a round top, slanted backrest, and square base."
B07DBHCKKS,Cylindrical table lamp with a spherical base and shade.
B07TNKZM8H,"3D model of a rectangular table with a slanted wood top and steel frame, available for download."
B07BWMSQ3W,"L-shaped sectional sofa with a chaise on one side, loveseat on the other, featuring a curved back, armrests, and a right-angle corner."
B07B8W8FDD,A spherical ring with a hole in the middle.
B082Q981GL,"A 3D model of a chair with a curved, slanted backrest, armrests, and a slanted seat."
B07TX2D4XN,"3D model of a cabinet with a slanted base and top, resembling a shelf and a refrigerator, featuring a rectangular wall with curved edges."
B01HEZJ3EC,"A 3D rectangular cabinet with two doors, one on the front and one on the left, and a drawer on the right, featuring a square base and a square top."
B07DBK2NXY,"Cylindrical chair with a curved, slanted backrest and cuboid ottoman with a curved footrest and slanted base."
B073WJ2J8P,"A 3D door with a rectangular frame, featuring a square in the middle, slanted and curved top and bottom, and a triangular shape."
B075X5TN1Y,"3D model of a cuboid footstool with a lid, royalty-free."
